year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,paint_color,price
2019.0,18.0,132.0,0.0,0.0,1.0,7029.0,1.0,2.0,0.0,3.0,32177
2018.0,4.0,20.0,0.0,0.0,1.0,30026.0,1.0,2.0,3.0,1.0,37500
2010.0,1.0,41.0,1.0,1.0,1.0,5360.0,1.0,1.0,1.0,2.0,24990
2016.0,1.0,68.0,0.0,0.0,1.0,12874.0,1.0,3.0,1.0,2.0,46988
2012.0,3.0,26.0,1.0,1.0,1.0,61881.0,1.0,1.0,1.0,4.0,27990
2003.0,28.0,265.0,0.0,0.0,1.0,302.0,1.0,2.0,0.0,0.0,1
2015.0,16.0,194.0,1.0,0.0,1.0,13844.0,1.0,1.0,1.0,2.0,19990
2010.0,1.0,1.0,1.0,1.0,1.0,30665.0,1.0,1.0,1.0,0.0,36990
2016.0,5.0,6.0,1.0,3.0,1.0,24849.0,1.0,1.0,0.0,4.0,27590
2017.0,6.0,398.0,1.0,3.0,1.0,21056.0,1.0,1.0,3.0,5.0,31990
2014.0,4.0,22.0,1.0,0.0,3.0,13721.0,1.0,1.0,1.0,5.0,25990
2016.0,22.0,588.0,0.0,2.0,1.0,52000.0,1.0,2.0,2.0,3.0,16000
2019.0,4.0,18.0,1.0,3.0,1.0,7692.0,1.0,1.0,0.0,4.0,34990
1996.0,5.0,342.0,1.0,2.0,1.0,264000.0,1.0,3.0,3.0,2.0,7500
2017.0,1.0,640.0,1.0,0.0,1.0,7240.0,1.0,1.0,1.0,3.0,24590
2010.0,18.0,106.0,0.0,0.0,1.0,124.0,1.0,2.0,0.0,0.0,1
2006.0,28.0,998.0,0.0,0.0,1.0,212.0,1.0,2.0,0.0,0.0,1
2011.0,1.0,208.0,0.0,2.0,1.0,180.0,1.0,2.0,0.0,0.0,1
2010.0,1.0,208.0,0.0,0.0,1.0,147.0,1.0,2.0,0.0,0.0,1
2005.0,8.0,361.0,0.0,3.0,1.0,212.0,1.0,2.0,0.0,0.0,1
2005.0,28.0,998.0,0.0,2.0,1.0,264.0,1.0,2.0,0.0,0.0,1
2006.0,3.0,999.0,0.0,0.0,1.0,202.0,1.0,2.0,0.0,0.0,1
2001.0,8.0,361.0,0.0,0.0,1.0,190.0,1.0,2.0,0.0,0.0,1
2002.0,3.0,706.0,0.0,0.0,1.0,192.0,1.0,2.0,0.0,0.0,1
2015.0,6.0,9.0,1.0,3.0,1.0,41155.0,1.0,1.0,3.0,2.0,27590
2005.0,33.0,1000.0,0.0,0.0,1.0,89000.0,4.0,2.0,0.0,10.0,4800
2008.0,9.0,27.0,0.0,0.0,1.0,174651.0,4.0,2.0,0.0,0.0,5800
2009.0,17.0,535.0,1.0,2.0,1.0,117000.0,1.0,3.0,2.0,3.0,5000
2012.0,1.0,1.0,1.0,1.0,1.0,18139.0,1.0,2.0,1.0,1.0,39590
2018.0,5.0,6.0,1.0,3.0,1.0,12719.0,1.0,1.0,0.0,5.0,28990
2016.0,20.0,293.0,1.0,0.0,1.0,107000.0,2.0,2.0,2.0,5.0,7100
2017.0,6.0,9.0,1.0,3.0,1.0,26451.0,1.0,1.0,3.0,1.0,30990
2014.0,0.0,625.0,2.0,0.0,2.0,399999.0,1.0,3.0,0.0,5.0,45000
2012.0,4.0,22.0,1.0,1.0,1.0,37234.0,1.0,1.0,1.0,2.0,20990
2006.0,28.0,998.0,0.0,0.0,1.0,212.0,1.0,2.0,0.0,0.0,1
2011.0,1.0,208.0,0.0,0.0,1.0,169.0,1.0,2.0,0.0,0.0,1
2011.0,1.0,208.0,0.0,2.0,1.0,180.0,1.0,2.0,0.0,0.0,1
2010.0,1.0,208.0,0.0,0.0,1.0,147.0,1.0,2.0,0.0,0.0,1
2005.0,8.0,361.0,0.0,3.0,1.0,212.0,1.0,2.0,0.0,0.0,1
2001.0,8.0,361.0,0.0,0.0,1.0,190.0,1.0,2.0,0.0,0.0,1
2002.0,3.0,706.0,0.0,0.0,1.0,192.0,1.0,2.0,0.0,0.0,1
2005.0,1.0,224.0,0.0,0.0,1.0,200.0,1.0,2.0,0.0,0.0,1
2002.0,8.0,688.0,2.0,2.0,1.0,146000.0,1.0,2.0,0.0,0.0,2900
2013.0,7.0,61.0,1.0,1.0,1.0,49767.0,1.0,1.0,3.0,4.0,21990
2004.0,13.0,653.0,1.0,3.0,1.0,190000.0,1.0,2.0,0.0,3.0,2499
2005.0,28.0,998.0,0.0,2.0,1.0,264.0,1.0,2.0,0.0,0.0,1
2017.0,18.0,452.0,2.0,2.0,1.0,11800.0,1.0,3.0,2.0,4.0,8900
2018.0,18.0,452.0,2.0,2.0,1.0,31548.0,1.0,2.0,0.0,3.0,12000
2002.0,13.0,89.0,0.0,0.0,3.0,187233.0,1.0,2.0,2.0,0.0,5680
2008.0,1.0,100.0,0.0,0.0,3.0,146468.0,1.0,2.0,3.0,0.0,11880
2013.0,5.0,315.0,1.0,1.0,1.0,23490.0,1.0,2.0,3.0,2.0,28990
2001.0,4.0,11.0,0.0,0.0,1.0,173453.0,1.0,2.0,3.0,5.0,6880
2007.0,7.0,1007.0,1.0,3.0,2.0,284000.0,1.0,2.0,3.0,3.0,16500
2006.0,3.0,999.0,0.0,0.0,1.0,202.0,1.0,2.0,0.0,0.0,1
2016.0,6.0,398.0,1.0,3.0,1.0,16552.0,1.0,1.0,3.0,4.0,28990
2016.0,8.0,1008.0,3.0,2.0,1.0,83000.0,1.0,2.0,2.0,1.0,16800
2007.0,13.0,1010.0,2.0,1.0,1.0,153778.0,1.0,2.0,3.0,4.0,16995
2014.0,4.0,1011.0,2.0,1.0,1.0,170896.0,1.0,2.0,3.0,4.0,26995
2015.0,4.0,33.0,2.0,2.0,1.0,102662.0,1.0,2.0,2.0,4.0,10995
2015.0,4.0,213.0,2.0,1.0,1.0,151585.0,1.0,2.0,3.0,5.0,25995
2015.0,7.0,212.0,2.0,3.0,2.0,140983.0,1.0,2.0,3.0,5.0,24995
2016.0,7.0,242.0,2.0,3.0,2.0,142903.0,1.0,2.0,3.0,5.0,42995
2015.0,6.0,1012.0,2.0,3.0,1.0,64333.0,1.0,2.0,3.0,2.0,35995
2017.0,6.0,1012.0,2.0,3.0,1.0,43507.0,1.0,2.0,3.0,4.0,42995
2011.0,4.0,1013.0,2.0,1.0,1.0,128651.0,1.0,2.0,3.0,5.0,23995
2004.0,7.0,1014.0,2.0,1.0,1.0,153888.0,1.0,2.0,3.0,8.0,9995
2011.0,1.0,92.0,2.0,1.0,1.0,153992.0,1.0,2.0,3.0,1.0,22995
2012.0,1.0,92.0,2.0,1.0,1.0,130296.0,1.0,2.0,3.0,5.0,25995
2016.0,1.0,655.0,2.0,1.0,2.0,109449.0,1.0,2.0,3.0,5.0,49995
2018.0,5.0,629.0,2.0,3.0,1.0,24426.0,1.0,2.0,1.0,5.0,32995
2012.0,6.0,1012.0,2.0,3.0,1.0,106517.0,1.0,2.0,3.0,4.0,26995
2012.0,6.0,1012.0,2.0,3.0,1.0,101402.0,1.0,2.0,3.0,5.0,22995
2012.0,6.0,231.0,2.0,3.0,1.0,145297.0,1.0,2.0,3.0,3.0,11995
2012.0,13.0,1015.0,2.0,1.0,1.0,177195.0,1.0,2.0,3.0,5.0,22995
2007.0,4.0,1016.0,2.0,1.0,2.0,197888.0,1.0,2.0,3.0,5.0,13995
2012.0,1.0,418.0,2.0,1.0,1.0,52411.0,1.0,2.0,1.0,1.0,17995
2014.0,1.0,92.0,2.0,1.0,1.0,119572.0,1.0,2.0,3.0,5.0,32995
2016.0,6.0,1012.0,2.0,3.0,1.0,103331.0,1.0,2.0,3.0,5.0,28995
2012.0,15.0,1017.0,2.0,1.0,1.0,126861.0,1.0,2.0,1.0,4.0,20995
2014.0,13.0,749.0,2.0,1.0,1.0,78097.0,1.0,2.0,1.0,5.0,25995
2013.0,4.0,1018.0,2.0,1.0,1.0,133783.0,1.0,2.0,3.0,5.0,21995
2012.0,1.0,1019.0,2.0,1.0,1.0,13364.0,1.0,2.0,1.0,8.0,18995
2013.0,1.0,418.0,2.0,1.0,1.0,29955.0,1.0,2.0,1.0,4.0,20995
2015.0,13.0,811.0,2.0,1.0,1.0,101479.0,1.0,2.0,1.0,0.0,29995
2013.0,7.0,823.0,2.0,1.0,1.0,143234.0,1.0,2.0,3.0,3.0,24995
2010.0,1.0,92.0,2.0,1.0,1.0,172500.0,1.0,2.0,3.0,6.0,15995
2019.0,4.0,33.0,2.0,2.0,4.0,19156.0,1.0,2.0,2.0,3.0,19995
2018.0,4.0,319.0,1.0,3.0,1.0,19326.0,1.0,2.0,0.0,6.0,29990
2014.0,6.0,231.0,0.0,3.0,1.0,179096.0,1.0,1.0,1.0,4.0,14897
2014.0,1.0,483.0,0.0,2.0,1.0,157335.0,1.0,1.0,2.0,4.0,9887
2013.0,20.0,376.0,2.0,0.0,1.0,120000.0,1.0,2.0,0.0,0.0,7900
2015.0,20.0,293.0,0.0,2.0,1.0,133656.0,1.0,2.0,2.0,4.0,11165
2014.0,8.0,135.0,0.0,2.0,1.0,53037.0,1.0,2.0,2.0,4.0,13744
2013.0,18.0,106.0,0.0,2.0,1.0,200116.0,1.0,2.0,2.0,2.0,7454
2013.0,9.0,29.0,0.0,3.0,1.0,58368.0,1.0,2.0,1.0,4.0,16988
2011.0,11.0,1020.0,0.0,3.0,1.0,96772.0,1.0,2.0,3.0,4.0,13280
1963.0,4.0,1021.0,0.0,1.0,1.0,37887.0,1.0,2.0,1.0,5.0,32500
2008.0,4.0,20.0,2.0,1.0,1.0,164000.0,1.0,2.0,3.0,4.0,13500
2011.0,1.0,483.0,2.0,2.0,1.0,130000.0,1.0,2.0,0.0,5.0,7500
2015.0,5.0,72.0,0.0,0.0,1.0,38532.0,1.0,2.0,0.0,5.0,23995
2016.0,6.0,75.0,1.0,3.0,1.0,13036.0,1.0,2.0,3.0,5.0,41900
2005.0,13.0,76.0,1.0,1.0,2.0,145970.0,1.0,2.0,3.0,5.0,23900
2012.0,1.0,78.0,1.0,1.0,2.0,177450.0,1.0,2.0,1.0,5.0,18900
2008.0,1.0,77.0,1.0,1.0,1.0,239485.0,1.0,2.0,0.0,5.0,8350
2005.0,26.0,1023.0,3.0,3.0,1.0,140000.0,1.0,2.0,1.0,5.0,7200
2014.0,6.0,54.0,0.0,3.0,1.0,92900.0,1.0,2.0,3.0,5.0,28977
2001.0,1.0,798.0,4.0,2.0,1.0,294794.0,1.0,2.0,2.0,3.0,1295
2003.0,7.0,212.0,2.0,1.0,1.0,152300.0,1.0,2.0,1.0,3.0,6500
2007.0,26.0,264.0,2.0,3.0,1.0,216000.0,1.0,2.0,2.0,1.0,3950
2004.0,8.0,275.0,1.0,2.0,1.0,202400.0,5.0,2.0,2.0,3.0,2495
2005.0,8.0,361.0,4.0,2.0,1.0,242154.0,1.0,2.0,2.0,11.0,1995
2003.0,4.0,532.0,0.0,1.0,2.0,165215.0,1.0,2.0,3.0,5.0,14900
2012.0,1.0,179.0,2.0,2.0,1.0,130000.0,1.0,2.0,2.0,5.0,5695
2017.0,4.0,20.0,0.0,3.0,1.0,35559.0,1.0,2.0,3.0,4.0,56500
1996.0,1.0,92.0,2.0,3.0,1.0,240000.0,1.0,2.0,1.0,4.0,5250
2001.0,4.0,206.0,1.0,4.0,1.0,299000.0,1.0,2.0,3.0,5.0,4500
2012.0,4.0,20.0,0.0,3.0,1.0,122232.0,1.0,2.0,3.0,5.0,22990
2015.0,1.0,87.0,1.0,1.0,1.0,85747.0,1.0,2.0,3.0,1.0,34990
1996.0,4.0,1024.0,2.0,8.0,2.0,56000.0,1.0,3.0,0.0,8.0,10000
2013.0,8.0,1025.0,2.0,3.0,1.0,114340.0,1.0,2.0,2.0,2.0,15900
2012.0,5.0,315.0,1.0,1.0,1.0,94943.0,1.0,1.0,0.0,5.0,20990
2016.0,23.0,157.0,1.0,0.0,1.0,41912.0,1.0,1.0,2.0,0.0,18990
2020.0,18.0,97.0,1.0,3.0,1.0,2163.0,1.0,2.0,1.0,5.0,28590
2009.0,28.0,1026.0,2.0,3.0,1.0,142748.0,1.0,2.0,0.0,4.0,10200
2012.0,19.0,98.0,1.0,0.0,2.0,91238.0,1.0,2.0,2.0,5.0,10990
2011.0,14.0,1027.0,1.0,2.0,1.0,94000.0,2.0,3.0,0.0,4.0,13000
2011.0,9.0,598.0,0.0,0.0,1.0,105000.0,1.0,2.0,0.0,0.0,4500
2002.0,18.0,542.0,4.0,3.0,1.0,231000.0,1.0,1.0,3.0,1.0,600
2009.0,5.0,244.0,2.0,2.0,1.0,80139.0,1.0,2.0,2.0,5.0,8500
2016.0,4.0,1028.0,1.0,2.0,1.0,89661.0,1.0,3.0,0.0,6.0,13250
2006.0,10.0,830.0,1.0,1.0,1.0,109636.0,1.0,2.0,1.0,1.0,10950
2012.0,0.0,1029.0,1.0,6.0,1.0,147187.0,1.0,2.0,2.0,5.0,7350
2015.0,11.0,641.0,1.0,2.0,2.0,67763.0,1.0,2.0,1.0,4.0,27000
2011.0,4.0,1030.0,2.0,0.0,1.0,151379.0,1.0,2.0,0.0,3.0,12950
2005.0,21.0,105.0,2.0,1.0,1.0,135800.0,1.0,2.0,1.0,3.0,5500
2005.0,9.0,444.0,1.0,1.0,1.0,284491.0,1.0,2.0,3.0,4.0,2495
2007.0,10.0,1031.0,2.0,1.0,1.0,188000.0,1.0,2.0,1.0,3.0,8700
2017.0,4.0,206.0,0.0,0.0,1.0,84000.0,1.0,2.0,0.0,0.0,32900
2012.0,7.0,242.0,0.0,0.0,1.0,129000.0,1.0,2.0,0.0,0.0,18900
2012.0,4.0,206.0,0.0,0.0,1.0,188000.0,1.0,2.0,0.0,0.0,17900
2015.0,1.0,655.0,0.0,0.0,1.0,153000.0,1.0,2.0,0.0,0.0,25900
2013.0,4.0,206.0,0.0,0.0,1.0,116000.0,1.0,2.0,0.0,0.0,19900
2015.0,1.0,655.0,0.0,0.0,1.0,148000.0,1.0,2.0,0.0,0.0,21900
2013.0,4.0,213.0,0.0,0.0,1.0,122000.0,1.0,2.0,0.0,0.0,21900
2014.0,1.0,67.0,1.0,2.0,1.0,103000.0,5.0,2.0,2.0,2.0,7500
2016.0,13.0,617.0,0.0,0.0,1.0,192000.0,1.0,2.0,0.0,0.0,24900
2011.0,1.0,338.0,2.0,1.0,1.0,113592.0,1.0,2.0,1.0,4.0,15500
2006.0,13.0,653.0,1.0,3.0,1.0,158831.0,1.0,2.0,1.0,4.0,2995
2017.0,5.0,85.0,0.0,1.0,1.0,46094.0,1.0,2.0,3.0,4.0,41977
2008.0,1.0,1032.0,2.0,0.0,2.0,217169.0,1.0,2.0,0.0,0.0,14870
2011.0,1.0,92.0,0.0,0.0,1.0,152000.0,1.0,2.0,0.0,0.0,12500
2007.0,15.0,479.0,0.0,0.0,1.0,171000.0,1.0,2.0,0.0,0.0,5800
2013.0,11.0,1034.0,0.0,0.0,1.0,122000.0,1.0,2.0,0.0,0.0,9800
2014.0,8.0,1035.0,1.0,2.0,1.0,164514.0,1.0,2.0,2.0,4.0,8950
2013.0,4.0,379.0,1.0,2.0,1.0,122532.0,1.0,2.0,2.0,5.0,9950
2015.0,1.0,237.0,0.0,1.0,1.0,19975.0,1.0,3.0,1.0,5.0,33500
2019.0,8.0,1036.0,3.0,0.0,1.0,9528.0,1.0,3.0,0.0,0.0,39888
2012.0,3.0,1037.0,2.0,2.0,1.0,132000.0,1.0,2.0,1.0,4.0,11000
2017.0,4.0,213.0,0.0,0.0,1.0,75000.0,1.0,2.0,0.0,0.0,34900
2016.0,5.0,147.0,1.0,3.0,1.0,21066.0,1.0,2.0,0.0,4.0,31990
2020.0,7.0,148.0,1.0,1.0,1.0,4058.0,1.0,2.0,3.0,5.0,35990
2015.0,1.0,655.0,0.0,0.0,1.0,62000.0,1.0,2.0,0.0,0.0,29900
2014.0,3.0,150.0,0.0,2.0,1.0,53352.0,1.0,2.0,0.0,5.0,18990
2009.0,0.0,245.0,0.0,0.0,1.0,169.0,1.0,2.0,0.0,0.0,3800
2017.0,11.0,1038.0,1.0,3.0,1.0,37088.0,1.0,1.0,1.0,1.0,37990
2017.0,7.0,13.0,1.0,1.0,1.0,26230.0,1.0,1.0,3.0,2.0,32990
2012.0,12.0,159.0,1.0,1.0,1.0,38912.0,1.0,1.0,1.0,4.0,38990
2015.0,15.0,161.0,0.0,3.0,1.0,60721.0,1.0,2.0,1.0,4.0,22490
1996.0,0.0,1039.0,1.0,3.0,1.0,87000.0,1.0,2.0,2.0,0.0,2800
2017.0,3.0,1040.0,2.0,5.0,5.0,45000.0,1.0,2.0,1.0,5.0,17900
1974.0,0.0,1041.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,7.0,3500
2015.0,18.0,503.0,2.0,2.0,1.0,82444.0,1.0,2.0,0.0,5.0,12700
2011.0,4.0,283.0,1.0,1.0,1.0,159000.0,1.0,2.0,0.0,5.0,3699
2015.0,8.0,169.0,1.0,3.0,1.0,94628.0,1.0,2.0,3.0,5.0,16990
2017.0,4.0,193.0,0.0,0.0,1.0,90062.0,1.0,2.0,0.0,5.0,15995
2012.0,1.0,851.0,0.0,1.0,1.0,173188.0,1.0,2.0,3.0,5.0,15950
2015.0,1.0,1042.0,0.0,3.0,1.0,101951.0,1.0,2.0,2.0,4.0,13950
2017.0,4.0,197.0,0.0,0.0,1.0,60148.0,1.0,2.0,0.0,5.0,16995
2017.0,23.0,630.0,0.0,3.0,1.0,46614.0,1.0,2.0,2.0,1.0,19977
2013.0,5.0,451.0,2.0,3.0,1.0,34000.0,1.0,2.0,2.0,6.0,25500
2006.0,4.0,569.0,4.0,3.0,1.0,175000.0,1.0,2.0,1.0,5.0,1200
2004.0,4.0,198.0,0.0,0.0,2.0,184111.0,1.0,2.0,3.0,4.0,14995
2016.0,23.0,1044.0,3.0,3.0,1.0,52200.0,1.0,2.0,2.0,5.0,14999
2017.0,21.0,551.0,0.0,2.0,1.0,23619.0,1.0,2.0,2.0,5.0,22989
2017.0,4.0,206.0,0.0,0.0,2.0,89000.0,1.0,2.0,0.0,0.0,36900
2015.0,1.0,655.0,0.0,0.0,1.0,183000.0,1.0,2.0,0.0,0.0,17900
2013.0,4.0,206.0,0.0,0.0,1.0,187000.0,1.0,2.0,0.0,0.0,19900
2017.0,1.0,655.0,0.0,0.0,1.0,80000.0,1.0,2.0,0.0,0.0,38900
2015.0,13.0,76.0,0.0,0.0,1.0,133000.0,1.0,2.0,0.0,0.0,26900
2014.0,4.0,206.0,0.0,0.0,1.0,145000.0,1.0,2.0,0.0,0.0,23900
2014.0,1.0,655.0,0.0,0.0,1.0,177000.0,1.0,2.0,0.0,0.0,19000
2017.0,15.0,214.0,0.0,2.0,1.0,60548.0,1.0,2.0,1.0,6.0,19750
2012.0,1.0,1046.0,0.0,1.0,1.0,152512.0,1.0,2.0,1.0,5.0,8900
2011.0,8.0,274.0,3.0,3.0,1.0,173000.0,1.0,2.0,2.0,1.0,8900
2008.0,23.0,630.0,0.0,0.0,1.0,175000.0,1.0,2.0,0.0,0.0,3999
2007.0,6.0,231.0,0.0,0.0,1.0,131000.0,1.0,2.0,0.0,0.0,4999
2013.0,13.0,385.0,0.0,0.0,1.0,195000.0,1.0,2.0,0.0,0.0,7499
2006.0,0.0,1047.0,4.0,2.0,1.0,289432.0,1.0,2.0,2.0,6.0,2995
1997.0,33.0,948.0,0.0,0.0,1.0,115000.0,1.0,2.0,0.0,0.0,3999
2004.0,8.0,361.0,0.0,0.0,1.0,220000.0,1.0,2.0,0.0,0.0,3499
2015.0,2.0,2.0,0.0,2.0,1.0,27947.0,1.0,2.0,2.0,5.0,13870
2014.0,5.0,102.0,0.0,3.0,1.0,78934.0,1.0,2.0,2.0,2.0,15542
2014.0,12.0,1048.0,0.0,2.0,1.0,31552.0,1.0,2.0,3.0,5.0,16962
2017.0,5.0,342.0,0.0,3.0,1.0,58795.0,1.0,2.0,1.0,6.0,29988
2004.0,10.0,1049.0,0.0,0.0,1.0,195000.0,1.0,2.0,0.0,0.0,4999
2006.0,3.0,661.0,0.0,0.0,1.0,192000.0,1.0,2.0,0.0,0.0,3499
2005.0,29.0,1050.0,0.0,0.0,1.0,203000.0,1.0,2.0,0.0,0.0,2999
2011.0,0.0,245.0,0.0,2.0,1.0,178.0,1.0,2.0,0.0,0.0,4500
2005.0,18.0,99.0,0.0,0.0,1.0,152000.0,1.0,2.0,0.0,0.0,3499
2008.0,20.0,917.0,0.0,0.0,1.0,145000.0,1.0,2.0,0.0,0.0,3999
2006.0,28.0,265.0,0.0,0.0,1.0,199000.0,1.0,2.0,0.0,0.0,3999
2005.0,8.0,1051.0,0.0,0.0,1.0,145000.0,1.0,2.0,0.0,0.0,4999
2006.0,30.0,1052.0,0.0,0.0,1.0,125000.0,1.0,2.0,0.0,0.0,3999
2007.0,30.0,268.0,0.0,0.0,1.0,127000.0,1.0,2.0,0.0,0.0,2999
2009.0,20.0,917.0,0.0,0.0,1.0,190000.0,1.0,2.0,0.0,0.0,2999
2008.0,29.0,1050.0,0.0,0.0,1.0,180000.0,1.0,2.0,0.0,0.0,3999
2004.0,5.0,47.0,0.0,0.0,1.0,175000.0,1.0,2.0,0.0,0.0,3999
2017.0,5.0,348.0,2.0,3.0,1.0,62030.0,1.0,2.0,2.0,0.0,31999
2019.0,7.0,1053.0,2.0,1.0,1.0,20838.0,1.0,2.0,1.0,0.0,29999
2010.0,18.0,132.0,0.0,3.0,1.0,125074.0,1.0,2.0,2.0,5.0,9500
2015.0,1.0,92.0,3.0,1.0,1.0,96799.0,2.0,2.0,3.0,5.0,37000
2013.0,15.0,384.0,3.0,3.0,1.0,125590.0,1.0,2.0,1.0,1.0,12000
2006.0,6.0,453.0,1.0,1.0,1.0,186000.0,1.0,2.0,3.0,4.0,4700
2002.0,4.0,1054.0,3.0,1.0,1.0,15962.0,1.0,2.0,2.0,9.0,21750
2016.0,19.0,182.0,2.0,2.0,1.0,57500.0,1.0,3.0,2.0,6.0,8995
2013.0,14.0,48.0,0.0,2.0,1.0,116000.0,5.0,2.0,0.0,3.0,8950
2014.0,14.0,1056.0,0.0,2.0,1.0,90239.0,1.0,3.0,1.0,2.0,14977
2015.0,1.0,186.0,0.0,1.0,1.0,148351.0,1.0,2.0,3.0,4.0,25989
2015.0,5.0,47.0,2.0,0.0,1.0,48000.0,1.0,2.0,0.0,0.0,14900
2016.0,1.0,237.0,0.0,3.0,1.0,51547.0,1.0,2.0,1.0,5.0,23500
2015.0,1.0,100.0,2.0,1.0,1.0,59012.0,1.0,2.0,3.0,4.0,27000
2014.0,19.0,238.0,1.0,0.0,1.0,46513.0,1.0,2.0,2.0,0.0,14990
2015.0,19.0,239.0,1.0,0.0,1.0,80227.0,1.0,2.0,2.0,5.0,13990
2015.0,4.0,18.0,1.0,3.0,1.0,33305.0,1.0,1.0,0.0,2.0,28990
2015.0,4.0,18.0,1.0,3.0,1.0,39642.0,1.0,1.0,0.0,1.0,27990
2016.0,4.0,18.0,1.0,1.0,3.0,24208.0,1.0,2.0,3.0,0.0,31990
2016.0,1.0,92.0,0.0,1.0,0.0,80411.0,1.0,2.0,3.0,4.0,35890
2017.0,1.0,100.0,2.0,1.0,1.0,120000.0,1.0,2.0,3.0,3.0,30000
2016.0,18.0,1057.0,2.0,2.0,1.0,49500.0,5.0,2.0,2.0,6.0,9399
2015.0,3.0,163.0,3.0,0.0,1.0,67803.0,2.0,2.0,0.0,4.0,16000
2010.0,0.0,1058.0,2.0,3.0,1.0,125700.0,1.0,2.0,3.0,2.0,18500
2019.0,13.0,613.0,2.0,1.0,2.0,60512.0,1.0,2.0,3.0,5.0,56900
2008.0,16.0,139.0,2.0,2.0,1.0,143000.0,5.0,2.0,2.0,5.0,3500
2018.0,4.0,206.0,0.0,0.0,1.0,88000.0,1.0,2.0,0.0,0.0,33900
2017.0,1.0,655.0,0.0,0.0,2.0,80000.0,1.0,2.0,0.0,0.0,39900
2015.0,4.0,206.0,0.0,0.0,1.0,149000.0,1.0,2.0,0.0,0.0,20900
2012.0,1.0,655.0,0.0,0.0,1.0,151000.0,1.0,2.0,0.0,0.0,18900
2013.0,4.0,206.0,0.0,0.0,1.0,137000.0,1.0,2.0,0.0,0.0,24900
2012.0,1.0,655.0,0.0,0.0,1.0,169000.0,1.0,2.0,0.0,0.0,19000
2015.0,4.0,206.0,0.0,0.0,1.0,103000.0,1.0,2.0,0.0,0.0,25900
2009.0,12.0,430.0,2.0,1.0,1.0,152000.0,1.0,2.0,3.0,4.0,13500
2015.0,1.0,413.0,0.0,0.0,1.0,136000.0,1.0,2.0,0.0,0.0,29900
2014.0,6.0,1059.0,0.0,0.0,2.0,140000.0,1.0,2.0,0.0,0.0,18900
2012.0,7.0,108.0,0.0,3.0,2.0,122868.0,1.0,2.0,3.0,6.0,35989
2015.0,2.0,14.0,3.0,2.0,1.0,79000.0,1.0,2.0,2.0,6.0,11000
2012.0,1.0,777.0,0.0,2.0,1.0,117711.0,1.0,2.0,2.0,4.0,4900
2013.0,21.0,551.0,0.0,2.0,1.0,123655.0,1.0,2.0,2.0,4.0,9900
2014.0,11.0,1060.0,2.0,3.0,1.0,74850.0,1.0,2.0,0.0,3.0,21500
2007.0,8.0,688.0,1.0,2.0,1.0,253000.0,1.0,2.0,2.0,5.0,3500
2005.0,18.0,643.0,0.0,1.0,1.0,225000.0,1.0,2.0,3.0,2.0,4200
2012.0,3.0,666.0,0.0,3.0,2.0,151651.0,1.0,1.0,3.0,4.0,14500
2004.0,1.0,338.0,1.0,1.0,1.0,149499.0,1.0,2.0,1.0,5.0,8250
2010.0,18.0,63.0,1.0,3.0,1.0,160114.0,1.0,2.0,2.0,6.0,8950
2009.0,18.0,488.0,1.0,3.0,1.0,191365.0,1.0,2.0,0.0,6.0,8450
2015.0,4.0,246.0,1.0,3.0,1.0,95993.0,1.0,2.0,2.0,4.0,16990
2016.0,8.0,275.0,0.0,2.0,1.0,73474.0,1.0,2.0,0.0,4.0,19700
2013.0,1.0,92.0,1.0,1.0,3.0,58329.0,1.0,1.0,0.0,0.0,23990
2007.0,1.0,495.0,1.0,2.0,1.0,138086.0,1.0,3.0,2.0,9.0,2495
2018.0,1.0,208.0,0.0,2.0,1.0,32464.0,1.0,2.0,2.0,4.0,17900
2017.0,6.0,9.0,1.0,3.0,1.0,29614.0,1.0,1.0,3.0,0.0,31990
2017.0,5.0,1062.0,2.0,2.0,1.0,69925.0,1.0,2.0,2.0,5.0,12500
2013.0,26.0,1063.0,2.0,2.0,1.0,28797.0,1.0,2.0,2.0,5.0,9900
2008.0,1.0,1064.0,1.0,1.0,1.0,159900.0,1.0,2.0,1.0,5.0,13500
2001.0,5.0,342.0,2.0,6.0,1.0,181000.0,1.0,2.0,1.0,8.0,9800
2016.0,6.0,273.0,1.0,0.0,1.0,37419.0,1.0,1.0,3.0,3.0,16590
2010.0,5.0,1065.0,1.0,1.0,1.0,260350.0,1.0,2.0,1.0,3.0,12900
1990.0,1.0,92.0,0.0,0.0,1.0,250000.0,5.0,2.0,0.0,0.0,15000
2018.0,1.0,511.0,3.0,3.0,1.0,25290.0,1.0,2.0,1.0,3.0,27500
2013.0,5.0,47.0,0.0,3.0,1.0,131305.0,1.0,2.0,2.0,2.0,11998
2013.0,1.0,338.0,0.0,1.0,1.0,140345.0,1.0,2.0,1.0,3.0,16791
2012.0,5.0,47.0,0.0,2.0,1.0,187309.0,1.0,2.0,2.0,3.0,8598
2010.0,28.0,429.0,0.0,3.0,1.0,152748.0,1.0,2.0,3.0,2.0,10652
2010.0,1.0,1.0,1.0,1.0,1.0,32742.0,1.0,1.0,1.0,0.0,36990
2015.0,4.0,40.0,1.0,1.0,1.0,27327.0,1.0,2.0,1.0,2.0,27990
